date,year,r_qqq,r_tqqq,net_tqqq,net_qqq
2019-02-20,2019,-0.00028931836592982485,-0.0008677040066562558,-0.0016677040066562557,-0.00033931836592982487
2019-02-22,2019,-0.002489429481610239,-0.007449712095038641,-0.008249712095038641,-0.0025394294816102393
2019-03-13,2019,0.0003386195609234033,0.0010162027112186056,0.00021620271121860558,0.00028861956092340326
2019-03-15,2019,0.0011235955056179137,0.003374575335936658,0.0025745753359366582,0.0010735955056179137
2019-03-18,2019,-0.0005146152984657482,-0.0015430515449660342,-0.002343051544966034,-0.0005646152984657482
2019-03-21,2019,0.00739581608434059,0.022351947076736822,0.021551947076736824,0.00734581608434059
2019-03-26,2019,-0.0004440990340844886,-0.0013317055179842274,-0.0021317055179842274,-0.0004940990340844886
2019-04-10,2019,-0.001296246286794589,-0.003883700275099211,-0.0046837002750992115,-0.0013462462867945889
2019-04-22,2019,0.0014926964495147743,0.004484777102556237,0.0036847771025562367,0.0014426964495147744
2019-05-03,2019,0.003232866620245467,0.009729987928557504,0.008929987928557504,0.003182866620245467
2019-05-15,2019,0.005604087687489656,0.01690665645974665,0.01610665645974665,0.0055540876874896564
2019-06-07,2019,-0.0023687544758442813,-0.0070894437253083975,-0.007889443725308398,-0.0024187544758442815
2019-06-14,2019,-0.0002743634767340408,-0.0008228646249027749,-0.0016228646249027748,-0.00032436347673404085
2019-06-17,2019,-0.0021179537308568808,-0.006340413509116849,-0.007140413509116849,-0.002167953730856881
2019-06-18,2019,-0.003518498773856571,-0.010518400379134207,-0.011318400379134208,-0.003568498773856571
2019-06-21,2019,-0.001955912671142257,-0.005856268712823853,-0.006656268712823854,-0.002005912671142257
2019-06-27,2019,-0.0001430484864720638,-0.00042908407373487556,-0.0012290840737348755,-0.0001930484864720638
2019-07-02,2019,-0.0012402037100562868,-0.0037159987220053425,-0.004515998722005343,-0.0012902037100562867
2019-07-09,2019,0.004633529907329459,0.013965098000225717,0.013165098000225717,0.004583529907329459
2019-07-24,2019,0.006424148606811064,0.019396519998991835,0.018596519998991836,0.0063741486068110646
2019-07-30,2019,-0.0009801392829507094,-0.002937536771403515,-0.003737536771403515,-0.0010301392829507093
2019-08-13,2019,-0.0014097619364276115,-0.004223326324931942,-0.005023326324931942,-0.0014597619364276114
2019-08-16,2019,-0.00441097364174281,-0.013174636682763974,-0.013974636682763974,-0.00446097364174281
2019-09-05,2019,-0.0016678828312312044,-0.004995307634049206,-0.005795307634049207,-0.0017178828312312043
2019-09-11,2019,0.0,0.0,-0.0008,-5e-05
2019-09-19,2019,-5.1636889393691376e-05,-0.00015490266921369678,-0.0009549026692136968,-0.00010163688939369137
2019-10-04,2019,0.006780329266343532,0.02047921810507236,0.019679218105072362,0.0067303292663435325
2019-10-09,2019,-0.00017132455295010285,-0.0005138856075717069,-0.0013138856075717068,-0.00022132455295010284
2019-10-10,2019,-0.002909283258397344,-0.00870248261192641,-0.00950248261192641,-0.002959283258397344
2019-10-11,2019,-0.0010678751888316684,-0.003200205711997639,-0.004000205711997639,-0.0011178751888316683
2019-10-14,2019,-0.0018597004018998664,-0.005568732180692204,-0.0063687321806922045,-0.0019097004018998663
2019-10-15,2019,-7.751337105643685e-05,-0.00023252208866697543,-0.0010325220886669754,-0.00012751337105643685
2019-10-23,2019,-0.0008599348534201745,-0.002577586732315562,-0.003377586732315562,-0.0009099348534201745
2019-10-25,2019,0.0033851361747960773,0.010189824755926669,0.009389824755926668,0.003335136174796077
2019-11-01,2019,-0.0004038926986688063,-0.0012111887739570948,-0.0020111887739570947,-0.0004538926986688063
2019-11-07,2019,-0.0010210061081591393,-0.0030598920284100606,-0.0038598920284100605,-0.0010710061081591392
2019-11-12,2019,-0.0015348814180323744,-0.004597580287162062,-0.005397580287162062,-0.0015848814180323743
2019-11-13,2019,-0.0016873449131513674,-0.005053498144981461,-0.005853498144981461,-0.0017373449131513673
2019-11-15,2019,-0.0007896165424665647,-0.0023669796368687157,-0.0031669796368687156,-0.0008396165424665647
2019-11-20,2019,-0.0019817073170732558,-0.005933348242037506,-0.0067333482420375065,-0.002031707317073256
2019-11-25,2019,0.0008824827180466954,0.0026497851686391183,0.0018497851686391184,0.0008324827180466954
2019-12-06,2019,0.0013191967557533157,0.00396281340327298,0.00316281340327298,0.0012691967557533158
2019-12-10,2019,4.896440287915915e-05,0.0001469004012930597,-0.0006530995987069403,-1.03559712084085e-06
2019-12-16,2019,-0.0008118433619866972,-0.0024335533521044894,-0.0032335533521044893,-0.0008618433619866972
2019-12-19,2019,0.0035467745774815373,0.010678107179195706,0.009878107179195706,0.0034967745774815372
2019-12-26,2019,0.002958024227627032,0.008900348287312676,0.008100348287312676,0.0029080242276270317
2020-01-06,2020,0.004288244616388548,0.01291997983154558,0.01211997983154558,0.004238244616388548
2020-01-15,2020,-0.000498368974265917,-0.001494361931674959,-0.002294361931674959,-0.000548368974265917
2020-01-21,2020,0.0003137887753272839,0.0009416617470652255,0.0001416617470652255,0.00026378877532728386
2020-01-28,2020,0.003133234929230566,0.009429187030528974,0.008629187030528973,0.003083234929230566
2020-02-13,2020,-0.00038454964963252625,-0.001153205370465038,-0.001953205370465038,-0.00043454964963252627
2020-02-18,2020,-0.0003834987901424336,-0.0011500552128628216,-0.0019500552128628216,-0.0004334987901424336
2020-02-19,2020,4.222259753405844e-05,0.0001266731409206301,-0.00067332685907937,-7.777402465941565e-06
2020-03-05,2020,-0.002746485429662049,-0.008216847459580179,-0.00901684745958018,-0.002796485429662049
2020-03-06,2020,-0.0004847309743093442,-0.0014534881444701053,-0.0022534881444701053,-0.0005347309743093442
2020-03-20,2020,-0.0015479020399136179,-0.004636521826339779,-0.005436521826339779,-0.0015979020399136178
2020-03-26,2020,0.0022474315068494732,0.006757458717342901,0.005957458717342901,0.002197431506849473
2020-03-30,2020,0.013820023209199173,0.042035688280372296,0.041235688280372294,0.013770023209199173
2020-03-31,2020,-0.002155629190424224,-0.006452957376295254,-0.0072529573762952545,-0.0022056291904242243
2020-04-01,2020,-0.004871781144600851,-0.014544256307318926,-0.015344256307318926,-0.0049217811446008505
2020-04-02,2020,-0.004437949883639214,-0.013254850860602962,-0.014054850860602963,-0.004487949883639214
2020-04-14,2020,-0.000550397243227807,-0.0016502830850431138,-0.0024502830850431138,-0.000600397243227807
2020-04-20,2020,-0.003438981317966383,-0.010281504847813872,-0.011081504847813872,-0.003488981317966383
2020-04-23,2020,-0.002851666588752244,-0.008530626949015852,-0.009330626949015852,-0.0029016665887522442
2020-04-24,2020,-0.000807332478510614,-0.00242004260454709,-0.00322004260454709,-0.000857332478510614
2020-05-04,2020,-0.0014538291985179974,-0.004355149810380099,-0.005155149810380099,-0.0015038291985179973
2020-05-05,2020,-8.865329251028786e-05,-0.00026593630000881774,-0.0010659363000088177,-0.00013865329251028786
2020-05-08,2020,-0.0001424743188923605,-0.0004273620627744945,-0.0012273620627744944,-0.0001924743188923605
2020-05-11,2020,0.008233548548022052,0.024904577772282277,0.02410457777228228,0.008183548548022052
2020-05-19,2020,-0.0020067181433494063,-0.00600808175781653,-0.0068080817578165306,-0.0020567181433494065
2020-05-20,2020,-8.662883874044347e-05,-0.00025986400320432423,-0.0010598640032043242,-0.00013662883874044347
2020-05-28,2020,-0.0012943866764465461,-0.0038781358873982708,-0.004678135887398271,-0.001344386676446546
2020-06-01,2020,-8.577064928383393e-05,-0.00025728987866968644,-0.0010572898786696864,-0.00013577064928383393
2020-06-03,2020,-0.0008037225042301088,-0.0024092301222794488,-0.0032092301222794487,-0.0008537225042301088
2020-06-05,2020,0.00142474019443517,0.004280313129228608,0.003480313129228608,0.0013747401944351702
2020-06-09,2020,0.00012331976815893597,0.00037000492964778253,-0.0004299950703522175,7.331976815893598e-05
2020-06-15,2020,0.018289816674501136,0.05587912046727439,0.05507912046727439,0.018239816674501134
2020-06-22,2020,0.009490693393332084,0.028743154820958905,0.027943154820958906,0.009440693393332084
2020-06-23,2020,0.0027310333748342686,0.008215496123916921,0.007415496123916921,0.0026810333748342684
2020-06-30,2020,-0.00216904276985741,-0.006493024274756287,-0.0072930242747562875,-0.00221904276985741
2020-07-06,2020,-0.0021323614934285473,-0.006383453279443896,-0.007183453279443896,-0.0021823614934285474
2020-07-07,2020,-0.0029982702287141283,-0.008967868766372344,-0.009767868766372345,-0.0030482702287141284
2020-07-08,2020,-0.0010847026399968263,-0.003250579456778091,-0.004050579456778091,-0.0011347026399968262
2020-07-13,2020,-0.002713754646840205,-0.008119190533020015,-0.008919190533020016,-0.0027637546468402053
2020-07-20,2020,0.017759823163992605,0.05423130509767282,0.05343130509767282,0.017709823163992604
2020-07-27,2020,-0.0009280742459396585,-0.002781639571771577,-0.003581639571771577,-0.0009780742459396584
2020-08-06,2020,0.012207265351281693,0.03707066712997187,0.036270667129971866,0.012157265351281693
2020-08-12,2020,0.0039120165338057955,0.011782021090505301,0.010982021090505301,0.0038620165338057954
2020-08-20,2020,0.008151440447699443,0.02465420091767556,0.023854200917675563,0.008101440447699443
2020-08-26,2020,0.010833261226961932,0.03285313371397036,0.03205313371397036,0.010783261226961932
2020-08-31,2020,-0.0005270495426569211,-0.0015803154307140188,-0.0023803154307140187,-0.0005770495426569211
2020-09-09,2020,0.0027345998848589126,0.008226254213605344,0.007426254213605344,0.0026845998848589125
2020-09-25,2020,0.015581795082579841,0.047477545402184296,0.046677545402184294,0.015531795082579842
2020-09-30,2020,7.17077193359561e-05,0.00021513858436761346,-0.0005848614156323866,2.1707719335956097e-05
2020-10-05,2020,-0.0009340422474493071,-0.0027995102524789317,-0.0035995102524789316,-0.000984042247449307
2020-10-09,2020,0.004181672591669905,0.012597550054341156,0.011797550054341155,0.004131672591669905
2020-10-12,2020,0.007707063095156563,0.023299843540593335,0.022499843540593336,0.007657063095156564
2020-11-03,2020,-0.00719486363164723,-0.021429665156669442,-0.02222966515666944,-0.00724486363164723
2020-11-04,2020,-0.0048864466316557165,-0.01458782448836382,-0.015387824488363821,-0.004936446631655716
2020-11-06,2020,0.009362590716144092,0.028351567170145753,0.027551567170145754,0.009312590716144093
2020-11-11,2020,0.00709269174605387,0.021429350873685138,0.02062935087368514,0.00704269174605387
2020-11-16,2020,-0.004977838390726297,-0.014859301892281795,-0.015659301892281794,-0.0050278383907262966
2020-11-19,2020,0.004121869955002966,0.012416649330582175,0.011616649330582174,0.004071869955002966
2020-12-01,2020,0.002409963652139746,0.007247328727720825,0.006447328727720825,0.002359963652139746
2020-12-07,2020,-0.0007296321872028999,-0.0021872998606521366,-0.0029872998606521365,-0.0007796321872028999
2020-12-14,2020,-0.000208910680025709,-0.0006266011181780273,-0.0014266011181780273,-0.00025891068002570903
2021-01-06,2021,-0.003190152418393377,-0.009539958504234725,-0.010339958504234725,-0.0032401524183933773
2021-01-07,2021,0.003212979163352836,0.009669940363710161,0.00886994036371016,0.003162979163352836
2021-01-13,2021,-0.0005690080293353494,-0.0017060529618214693,-0.002506052961821469,-0.0006190080293353495
2021-01-14,2021,-0.0001486977580734683,-0.00044602694443851565,-0.0012460269444385156,-0.0001986977580734683
2021-01-20,2021,0.005164712451144693,0.015574297882398502,0.014774297882398502,0.005114712451144693
2021-01-26,2021,-0.00021296662508740738,-0.0006387638205710422,-0.0014387638205710421,-0.0002629666250874074
2021-01-29,2021,-6.305091125824447e-05,-0.00018914080777310271,-0.0009891408077731026,-0.00011305091125824446
2021-02-08,2021,-0.0005723723723723984,-0.0017161344742342433,-0.002516134474234243,-0.0006223723723723984
2021-02-09,2021,-0.0007188211333413186,-0.002154913659976332,-0.002954913659976332,-0.0007688211333413186
2021-02-11,2021,-0.00017950098725538766,-0.0005384063057365385,-0.0013384063057365384,-0.00022950098725538765
2021-03-01,2021,0.0055984075640707065,0.016889424660198715,0.016089424660198717,0.005548407564070707
2021-03-08,2021,-0.0018513105329824864,-0.005543655891969257,-0.006343655891969257,-0.0019013105329824863
2021-03-15,2021,-0.0007604803701003471,-0.0022797065589300614,-0.0030797065589300613,-0.0008104803701003471
2021-03-16,2021,-0.0025331315065953985,-0.007580160508581901,-0.008380160508581902,-0.0025831315065953987
2021-03-22,2021,0.001225220696804863,0.0036801674269415496,0.0028801674269415497,0.001175220696804863
2021-03-31,2021,-0.001532878683601302,-0.004591590501459186,-0.005391590501459187,-0.0015828786836013019
2021-04-01,2021,-0.00012347965672665495,-0.0003703932303857904,-0.0011703932303857903,-0.00017347965672665495
2021-04-05,2021,0.006011841505996651,0.018144168514278025,0.017344168514278026,0.0059618415059966515
2021-04-06,2021,-0.0001848828557494686,-0.0005545460285569792,-0.0013545460285569791,-0.0002348828557494686
2021-04-09,2021,-0.0006579144113160185,-0.0019724449646093545,-0.0027724449646093544,-0.0007079144113160185
2021-04-13,2021,-0.00047680539208538875,-0.0014297342545089853,-0.002229734254508985,-0.0005268053920853888
2021-04-23,2021,0.004642086277756308,0.0139910057604542,0.0131910057604542,0.004592086277756308
2021-04-26,2021,0.0028789659224441877,0.008661786963830354,0.007861786963830353,0.0028289659224441876
2021-05-07,2021,-0.0018163411148164332,-0.005439132051595186,-0.006239132051595186,-0.0018663411148164331
2021-05-13,2021,-0.000685785536159722,-0.0020559460256005524,-0.0028559460256005523,-0.0007357855361597221
2021-05-14,2021,0.005956778721832201,0.01797699716936596,0.01717699716936596,0.005906778721832201
2021-05-19,2021,0.009931388827970844,0.030091043493619685,0.029291043493619686,0.009881388827970844
2021-05-24,2021,0.00030106177661326505,0.0009034572717074862,0.0001034572717074862,0.00025106177661326503
2021-05-27,2021,7.464474049867498e-05,0.00022395093742377803,-0.000576049062576222,2.4644740498674975e-05
2021-06-04,2021,0.0024791660443859165,0.007455952163594404,0.006655952163594403,0.0024291660443859163
2021-06-17,2021,-0.0011739101377601369,-0.0035175978359702764,-0.004317597835970277,-0.0012239101377601368
2021-06-22,2021,0.0060645534809669055,0.01830421991672493,0.01750421991672493,0.006014553480966906
2021-06-24,2021,1.4262486807137265e-05,4.2788070679922185e-05,-0.0007572119293200779,-3.573751319286274e-05
2021-06-28,2021,0.000555784214933297,0.0016682795047602283,0.0008682795047602283,0.000505784214933297
2021-06-29,2021,-0.00042423213982689667,-0.0012721565771055543,-0.0020721565771055542,-0.0004742321398268967
2021-07-13,2021,-0.0009013866537150861,-0.0027017231998215374,-0.0035017231998215373,-0.0009513866537150861
2021-07-14,2021,-0.0001096641535298648,-0.0003289563832287179,-0.0011289563832287178,-0.0001596641535298648
2021-07-26,2021,-0.0006250679421675454,-0.0018740319409259465,-0.0026740319409259464,-0.0006750679421675454
2021-07-29,2021,-0.0014697876973325252,-0.004402885439518833,-0.005202885439518834,-0.0015197876973325251
2021-08-09,2021,-0.0002035664848138996,-0.0006105751449361208,-0.0014105751449361207,-0.00025356648481389963
2021-08-13,2021,-0.00016291067064888587,-0.000488652396610445,-0.001288652396610445,-0.00021291067064888586
2021-09-01,2021,-5.786097656756972e-05,-0.0001735728862185537,-0.0009735728862185538,-0.00010786097656756972
2021-09-03,2021,0.0017071569271174258,0.005130218910985862,0.004330218910985862,0.001657156927117426
2021-09-23,2021,-8.054339946850231e-05,-0.00024161073721040704,-0.001041610737210407,-0.0001305433994685023
2021-10-11,2021,-0.002068965517241339,-0.006194063553241147,-0.006994063553241147,-0.002118965517241339
2021-10-14,2021,0.002710101286613753,0.008152357711534997,0.007352357711534996,0.002660101286613753
2021-10-18,2021,0.00736566115255699,0.022260141959264734,0.021460141959264736,0.007315661152556991
2021-10-21,2021,-0.0024709702843170867,-0.007394608857502094,-0.008194608857502094,-0.0025209702843170868
2021-10-26,2021,9.175875312972259e-05,0.00027530151916810297,-0.0005246984808318971,4.175875312972259e-05
2021-10-27,2021,0.0007352479880429197,0.0022073661304078396,0.0014073661304078396,0.0006852479880429197
2021-10-28,2021,-0.0010445500600615443,-0.003130378065393402,-0.0039303780653934025,-0.0010945500600615442
2021-10-29,2021,0.008819148658182785,0.026691464054017233,0.025891464054017235,0.008769148658182785
2021-11-02,2021,-0.0017349286109005213,-0.0051957611229425105,-0.005995761122942511,-0.0017849286109005212
2021-11-16,2021,0.004244139046079232,0.012786531735437423,0.011986531735437423,0.004194139046079232
2021-12-07,2021,-0.0013602357742008575,-0.004075159115282778,-0.0048751591152827786,-0.0014102357742008574
2021-12-22,2021,-0.002575610751262336,-0.0077069480275722135,-0.008506948027572214,-0.002625610751262336
2021-12-23,2021,0.0014863332913466198,0.004465630717586322,0.003665630717586322,0.00143633329134662
2021-12-27,2021,0.0026096681993288406,0.00784945347511945,0.00704945347511945,0.0025596681993288405
2022-01-14,2022,-0.0015861394512871607,-0.0047508748292551806,-0.005550874829255181,-0.0016361394512871606
2022-01-20,2022,-0.004123932196127833,-0.012320846273067954,-0.013120846273067954,-0.004173932196127833
2022-02-15,2022,-0.0019174832679111908,-0.005741426627576818,-0.006541426627576818,-0.001967483267911191
2022-02-28,2022,-0.004902384866049547,-0.014635172286889597,-0.015435172286889598,-0.004952384866049547
2022-03-09,2022,0.0006942348324781022,0.0020841507180369145,0.0012841507180369146,0.0006442348324781022
2022-03-15,2022,-0.0013576056772600653,-0.004067290254449185,-0.0048672902544491855,-0.0014076056772600652
2022-03-18,2022,0.012813675607892927,0.03893570155245074,0.03813570155245074,0.012763675607892927
2022-03-22,2022,0.0023046655424394658,0.006929943318298326,0.006129943318298326,0.0022546655424394656
2022-03-28,2022,-0.0015758916228918451,-0.004720228479077715,-0.005520228479077715,-0.001625891622891845
2022-04-04,2022,0.004741144414168952,0.014290975167154274,0.013490975167154274,0.004691144414168952
2022-04-13,2022,0.010632091707260205,0.032236601110251284,0.03143660111025128,0.010582091707260205
2022-04-19,2022,0.005582044423770194,0.016839784863307283,0.016039784863307285,0.005532044423770194
2022-05-25,2022,-0.004801381692573381,-0.014335095966776845,-0.015135095966776846,-0.004851381692573381
2022-05-26,2022,0.006014718773845518,0.018152904440852158,0.01735290444085216,0.005964718773845518
2022-06-06,2022,-0.0017986982351658742,-0.005386394578830056,-0.006186394578830056,-0.0018486982351658742
2022-06-21,2022,-0.004167343623070585,-0.012450002983820374,-0.013250002983820374,-0.004217343623070585
2022-06-22,2022,-0.007153680797829187,-0.02130788303729625,-0.022107883037296248,-0.007203680797829187
2022-06-23,2022,-0.005291563384490994,-0.015790836391494256,-0.016590836391494255,-0.005341563384490993
2022-06-24,2022,-0.000893409387670907,-0.0026778343351125944,-0.0034778343351125943,-0.0009434093876709071
2022-07-07,2022,0.00843723313407363,0.025525860731593353,0.024725860731593354,0.00838723313407363
2022-07-08,2022,-0.003625796394198022,-0.01083799765028537,-0.01163799765028537,-0.003675796394198022
2022-07-13,2022,0.00010479617144665276,0.00031442146220350686,-0.0004855785377964932,5.479617144665276e-05
2022-07-15,2022,-4.409796915083586e-05,-0.00013228807364562556,-0.0009322880736456256,-9.409796915083585e-05
2022-07-18,2022,-0.00047410871628039697,-0.0014216519181863285,-0.0022216519181863285,-0.000524108716280397
2022-07-20,2022,-0.005641330166270664,-0.016828696213787464,-0.017628696213787463,-0.0056913301662706636
2022-08-03,2022,0.009724828017511067,0.029459120591601717,0.02865912059160172,0.009674828017511067
2022-08-12,2022,0.010739528195086168,0.032565835652784036,0.031765835652784034,0.010689528195086168
2022-08-24,2022,-0.0008249777890596555,-0.002472892163591922,-0.003272892163591922,-0.0008749777890596555
2022-08-25,2022,-0.0009674460086711578,-0.002899531076157258,-0.003699531076157258,-0.0010174460086711577
2022-09-09,2022,-0.00408554349411705,-0.01220662367995018,-0.01300662367995018,-0.0041355434941170496
2022-09-19,2022,0.00024395347602479411,0.0007320389824883033,-6.796101751169669e-05,0.00019395347602479412
2022-09-28,2022,0.016194478660966682,0.049374466582622345,0.04857446658262234,0.01614447866096668
2022-10-03,2022,-0.003354220420199172,-0.010028946614360712,-0.010828946614360712,-0.0034042204201991722
2022-10-04,2022,-0.003892488194956356,-0.011632069168721504,-0.012432069168721504,-0.003942488194956356
2022-10-19,2022,-0.0007336305685544664,-0.0021992774590801067,-0.0029992774590801067,-0.0007836305685544664
2022-10-20,2022,-0.001180474238875795,-0.0035372438033551834,-0.004337243803355184,-0.0012304742388757949
2022-10-25,2022,0.0005848678730304702,0.0017556300304442107,0.0009556300304442107,0.0005348678730304701
2022-10-28,2022,0.009393717412849778,0.028446706938771493,0.027646706938771495,0.009343717412849778
2022-11-04,2022,-1.894657067069705e-05,-5.683863510130838e-05,-0.0008568386351013084,-6.894657067069704e-05
2022-11-07,2022,-0.0018471745768462444,-0.005531293871445908,-0.0063312938714459085,-0.0018971745768462443
2022-11-08,2022,0.0003330866025168522,0.0009995926845598468,0.0001995926845598468,0.00028308660251685216
2022-11-10,2022,0.015782850979687346,0.0480997795768936,0.047299779576893596,0.015732850979687345
2022-11-17,2022,-0.0005309546564722378,-0.0015920183805580024,-0.0023920183805580023,-0.0005809546564722379
2022-11-23,2022,-0.004536528022681008,-0.01354793717068048,-0.01434793717068048,-0.0045865280226810076
2022-12-09,2022,-0.003752016270425651,-0.01121386875247854,-0.01201386875247854,-0.003802016270425651
2022-12-20,2022,-0.000891140225238285,-0.0026710389906937637,-0.0034710389906937636,-0.000941140225238285
2022-12-29,2022,0.00075038457209331,0.002252843369822344,0.0014528433698223439,0.00070038457209331
2023-01-06,2023,0.011634912267490138,0.03531242538473034,0.03451242538473034,0.011584912267490139
2023-01-09,2023,-0.0023293086556467335,-0.006971661568580978,-0.007771661568580978,-0.0023793086556467336
2023-01-13,2023,-0.0008634646519158906,-0.0025881578859067167,-0.0033881578859067166,-0.0009134646519158906
2023-01-20,2023,0.01755949093057696,0.05360889417526349,0.052808894175263486,0.01750949093057696
2023-01-31,2023,0.004625651351728655,0.01394124297991417,0.01314124297991417,0.004575651351728655
2023-02-03,2023,-0.006401389648406086,-0.019081497891723198,-0.019881497891723197,-0.006451389648406086
2023-02-13,2023,-0.0009225700164743333,-0.002765157428349152,-0.003565157428349152,-0.0009725700164743334
2023-02-28,2023,0.0001360683062896495,0.00040826046514008674,-0.0003917395348599133,8.60683062896495e-05
2023-03-02,2023,-0.0004199882665562038,-0.0012594357033182124,-0.0020594357033182123,-0.0004699882665562038
2023-03-14,2023,-0.0009277776840969088,-0.0027807515366019553,-0.0035807515366019552,-0.0009777776840969087
2023-03-20,2023,-0.0027574434559957117,-0.008249540850953974,-0.009049540850953974,-0.002807443455995712
